"player_image","player_name","overall","position","club","club_image","league","league_image","nationality","nationality_image","revision","pace","shooting","passing","dribbling","defending","physicality"
"https://cdn.futbin.com/content/fifa22/img/players/242656.png?v=23","Illan Meslier",77,"GK","Leeds United","https://cdn.futbin.com/content/fifa22/img/clubs/8.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",79,76,73,81,36,73
"https://cdn.futbin.com/content/fifa22/img/players/225793.png?v=23","Ben Godfrey",77,"CB","Everton","https://cdn.futbin.com/content/fifa22/img/clubs/7.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",83,44,61,66,76,82
"https://cdn.futbin.com/content/fifa22/img/players/235844.png?v=23","Edson Álvarez",77,"CDM","Ajax","https://cdn.futbin.com/content/fifa22/img/clubs/245.png","Eredivisie (NED 1)","https://cdn.futbin.com/content/fifa22/img/league/10.png","Mexico","https://cdn.futbin.com/content/fifa22/img/nation/83.png","Normal",69,53,66,65,79,84
"https://cdn.futbin.com/content/fifa22/img/players/224389.png?v=23","Jordan Larsson",77,"ST","Spartak Moscow","https://cdn.futbin.com/content/fifa22/img/clubs/100767.png","League of Russia (RUS 1)","https://cdn.futbin.com/content/fifa22/img/league/3006.png","Sweden","https://cdn.futbin.com/content/fifa22/img/nation/46.png","Normal",84,78,74,79,29,72
"https://cdn.futbin.com/content/fifa22/img/players/236441.png?v=23","Fabricio Bustos",77,"RB","Independiente","https://cdn.futbin.com/content/fifa22/img/clubs/110093.png","CONMEBOL Sudamericana","https://cdn.futbin.com/content/fifa22/img/league/1014.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Sudamericana",84,64,72,77,70,86
"https://cdn.futbin.com/content/fifa22/img/players/227275.png?v=23","Agustín Rossi",77,"GK","Boca Juniors","https://cdn.futbin.com/content/fifa22/img/clubs/1877.png","CONMEBOL Libertadores","https://cdn.futbin.com/content/fifa22/img/league/1003.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Libertadores",76,74,73,77,41,79
"https://cdn.futbin.com/content/fifa22/img/players/223874.png?v=23","Valentin Rongier",77,"CM","OM","https://cdn.futbin.com/content/fifa22/img/clubs/219.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",69,67,76,77,74,74
"https://cdn.futbin.com/content/fifa22/img/players/194022.png?v=23","André Almeida",77,"RB","SL Benfica","https://cdn.futbin.com/content/fifa22/img/clubs/234.png","Liga NOS (POR 1)","https://cdn.futbin.com/content/fifa22/img/league/308.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","Rare",66,63,75,74,79,75
"https://cdn.futbin.com/content/fifa22/img/players/234568.png?v=23","Gedson Fernandes",77,"CM","SL Benfica","https://cdn.futbin.com/content/fifa22/img/clubs/234.png","Liga NOS (POR 1)","https://cdn.futbin.com/content/fifa22/img/league/308.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","Rare",79,70,75,80,71,75
"https://cdn.futbin.com/content/fifa22/img/players/173521.png?v=23","Iván Marcano Sierra",77,"CB","FC Porto","https://cdn.futbin.com/content/fifa22/img/clubs/236.png","Liga NOS (POR 1)","https://cdn.futbin.com/content/fifa22/img/league/308.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Non-Rare",55,46,60,59,79,74
"https://cdn.futbin.com/content/fifa22/img/players/234777.png?v=23","Zack Steffen",77,"GK","Manchester City","https://cdn.futbin.com/content/fifa22/img/clubs/10.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","United States","https://cdn.futbin.com/content/fifa22/img/nation/95.png","Non-Rare",78,73,74,83,53,72
"https://cdn.futbin.com/content/fifa22/img/players/210617.png?v=23","Samuel Castillejo Azuaga",77,"RW","Milan","https://cdn.futbin.com/content/fifa22/img/clubs/47.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",80,69,74,82,43,53
"https://cdn.futbin.com/content/fifa22/img/players/211147.png?v=23","Valentino Lazaro",77,"RM","SL Benfica","https://cdn.futbin.com/content/fifa22/img/clubs/234.png","Liga NOS (POR 1)","https://cdn.futbin.com/content/fifa22/img/league/308.png","Austria","https://cdn.futbin.com/content/fifa22/img/nation/4.png","Normal",78,69,75,78,69,66
"https://cdn.futbin.com/content/fifa22/img/players/212602.png?v=23","Diego Llorente",77,"CB","Leeds United","https://cdn.futbin.com/content/fifa22/img/clubs/8.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",71,40,62,65,76,78
"https://cdn.futbin.com/content/fifa22/img/players/236532.png?v=23","Robin Koch",77,"CB","Leeds United","https://cdn.futbin.com/content/fifa22/img/clubs/8.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Germany","https://cdn.futbin.com/content/fifa22/img/nation/21.png","Normal",66,38,61,64,78,75
"https://cdn.futbin.com/content/fifa22/img/players/220287.png?v=23","Juan Dinenno",77,"ST","Pumas","https://cdn.futbin.com/content/fifa22/img/clubs/1881.png","LIGA BBVA MX (MEX 1)","https://cdn.futbin.com/content/fifa22/img/league/341.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",69,78,57,68,27,73
"https://cdn.futbin.com/content/fifa22/img/players/222400.png?v=23","Harry Winks",77,"CDM","Spurs","https://cdn.futbin.com/content/fifa22/img/clubs/18.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",60,58,76,80,71,68
"https://cdn.futbin.com/content/fifa22/img/players/245155.png?v=23","Mohammed Kudus",77,"CAM","Ajax","https://cdn.futbin.com/content/fifa22/img/clubs/245.png","Eredivisie (NED 1)","https://cdn.futbin.com/content/fifa22/img/league/10.png","Ghana","https://cdn.futbin.com/content/fifa22/img/nation/117.png","Normal",88,72,70,82,60,75
"https://cdn.futbin.com/content/fifa22/img/players/229773.png?v=23","Georgiy Dzhikiya",77,"CB","Spartak Moscow","https://cdn.futbin.com/content/fifa22/img/clubs/100767.png","League of Russia (RUS 1)","https://cdn.futbin.com/content/fifa22/img/league/3006.png","Russia","https://cdn.futbin.com/content/fifa22/img/nation/40.png","Normal",80,53,61,64,79,81
"https://cdn.futbin.com/content/fifa22/img/players/192342.png?v=23","Edwin Cardona",77,"CAM","Boca Juniors","https://cdn.futbin.com/content/fifa22/img/clubs/1877.png","CONMEBOL Libertadores","https://cdn.futbin.com/content/fifa22/img/league/1003.png","Colombia","https://cdn.futbin.com/content/fifa22/img/nation/56.png","Libertadores",54,78,81,76,36,77
"https://cdn.futbin.com/content/fifa22/img/players/219681.png?v=23","Jordan Amavi",77,"LB","OM","https://cdn.futbin.com/content/fifa22/img/clubs/219.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",76,65,70,74,75,76
"https://cdn.futbin.com/content/fifa22/img/players/235889.png?v=23","Cengiz Ünder",77,"RM","OM","https://cdn.futbin.com/content/fifa22/img/clubs/219.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","Turkey","https://cdn.futbin.com/content/fifa22/img/nation/48.png","Normal",81,75,73,81,37,52
"https://cdn.futbin.com/content/fifa22/img/players/236496.png?v=23","Mattéo Guendouzi",77,"CDM","OM","https://cdn.futbin.com/content/fifa22/img/clubs/219.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",74,63,75,75,72,76
"https://cdn.futbin.com/content/fifa22/img/players/20775.png?v=23","Quaresma",77,"RW","V. Guimarães","https://cdn.futbin.com/content/fifa22/img/clubs/1887.png","Liga NOS (POR 1)","https://cdn.futbin.com/content/fifa22/img/league/308.png","Portugal","https://cdn.futbin.com/content/fifa22/img/nation/38.png","Normal",72,71,78,84,24,60
"https://cdn.futbin.com/content/fifa22/img/players/146748.png?v=23","Diego López Rodríguez",77,"GK","RCD Espanyol","https://cdn.futbin.com/content/fifa22/img/clubs/452.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",73,76,71,75,44,79
"https://cdn.futbin.com/content/fifa22/img/players/154472.png?v=23","Jorge Molina Vidal",77,"ST","Granada CF","https://cdn.futbin.com/content/fifa22/img/clubs/110832.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",36,81,67,68,41,70
"https://cdn.futbin.com/content/fifa22/img/players/165109.png?v=23","Ștefan Radu",77,"CB","SS Lazio","https://cdn.futbin.com/content/fifa22/img/clubs/115841.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Romania","https://cdn.futbin.com/content/fifa22/img/nation/39.png","Normal",61,64,65,68,82,73
"https://cdn.futbin.com/content/fifa22/img/players/170597.png?v=23","Tim Krul",77,"GK","Norwich","https://cdn.futbin.com/content/fifa22/img/clubs/1792.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Netherlands","https://cdn.futbin.com/content/fifa22/img/nation/34.png","Normal",77,75,71,79,40,77
"https://cdn.futbin.com/content/fifa22/img/players/172879.png?v=23","Sokratis",77,"CB","Olympiacos CFP","https://cdn.futbin.com/content/fifa22/img/clubs/280.png","Hellas Liga (GRE 1)","https://cdn.futbin.com/content/fifa22/img/league/63.png","Greece","https://cdn.futbin.com/content/fifa22/img/nation/22.png","Normal",63,53,53,60,78,80
"https://cdn.futbin.com/content/fifa22/img/players/176600.png?v=23","Kévin Gameiro",77,"ST","Strasbourg","https://cdn.futbin.com/content/fifa22/img/clubs/76.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",83,77,74,75,41,67
"https://cdn.futbin.com/content/fifa22/img/players/179789.png?v=23","Damien Da Silva",77,"CB","OL","https://cdn.futbin.com/content/fifa22/img/clubs/66.png","Ligue 1 Conforama","https://cdn.futbin.com/content/fifa22/img/league/16.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",50,37,59,55,78,78
"https://cdn.futbin.com/content/fifa22/img/players/180808.png?v=23","Ondřej Kúdela",77,"CB","Slavia Praha","https://cdn.futbin.com/content/fifa22/img/clubs/266.png","Česká Liga (CZE 1)","https://cdn.futbin.com/content/fifa22/img/league/319.png","Czech Republic","https://cdn.futbin.com/content/fifa22/img/nation/12.png","Normal",71,55,67,69,80,75
"https://cdn.futbin.com/content/fifa22/img/players/181820.png?v=23","Stevan Jovetić",77,"ST","Hertha Berlin","https://cdn.futbin.com/content/fifa22/img/clubs/166.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Montenegro","https://cdn.futbin.com/content/fifa22/img/nation/15.png","Normal",65,79,76,79,35,60
"https://cdn.futbin.com/content/fifa22/img/players/183353.png?v=23","Víctor Díaz",77,"RB","Granada CF","https://cdn.futbin.com/content/fifa22/img/clubs/110832.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",71,56,68,67,75,75
"https://cdn.futbin.com/content/fifa22/img/players/184703.png?v=23","Luis Montes",77,"CM","León","https://cdn.futbin.com/content/fifa22/img/clubs/110781.png","LIGA BBVA MX (MEX 1)","https://cdn.futbin.com/content/fifa22/img/league/341.png","Mexico","https://cdn.futbin.com/content/fifa22/img/nation/83.png","Normal",62,73,77,80,59,69
"https://cdn.futbin.com/content/fifa22/img/players/185221.png?v=23","Luiz Gustavo Dias",77,"CDM","Fenerbahçe","https://cdn.futbin.com/content/fifa22/img/clubs/326.png","Süper Lig (TUR 1)","https://cdn.futbin.com/content/fifa22/img/league/68.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Normal",53,57,68,69,75,80
"https://cdn.futbin.com/content/fifa22/img/players/188044.png?v=23","Lan A",77,"ST","Guangzhou","https://cdn.futbin.com/content/fifa22/img/clubs/111839.png","Chinese FA Super L. (CHN 1)","https://cdn.futbin.com/content/fifa22/img/league/2012.png","China PR","https://cdn.futbin.com/content/fifa22/img/nation/155.png","Normal",84,75,68,81,33,72
"https://cdn.futbin.com/content/fifa22/img/players/210930.png?v=23","Carles Gil Pareja",77,"RM","New England","https://cdn.futbin.com/content/fifa22/img/clubs/691.png","Major League Soccer (MLS)","https://cdn.futbin.com/content/fifa22/img/league/39.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",63,69,79,78,39,64
"https://cdn.futbin.com/content/fifa22/img/players/49000.png?v=23","Allan McGregor",77,"GK","Rangers","https://cdn.futbin.com/content/fifa22/img/clubs/86.png","Scottish Premiership (SPFL)","https://cdn.futbin.com/content/fifa22/img/league/50.png","Scotland","https://cdn.futbin.com/content/fifa22/img/nation/42.png","Normal",77,75,70,79,36,78
"https://cdn.futbin.com/content/fifa22/img/players/146758.png?v=23","Roberto Soldado Rillo",77,"ST","Levante UD","https://cdn.futbin.com/content/fifa22/img/clubs/1853.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",53,79,71,74,44,69
"https://cdn.futbin.com/content/fifa22/img/players/158963.png?v=23","Lucas Biglia",77,"CDM","Karagümrük SK","https://cdn.futbin.com/content/fifa22/img/clubs/111117.png","Süper Lig (TUR 1)","https://cdn.futbin.com/content/fifa22/img/league/68.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",41,63,78,77,75,64
"https://cdn.futbin.com/content/fifa22/img/players/170370.png?v=23","Jonathan dos Santos",77,"CM","LA Galaxy","https://cdn.futbin.com/content/fifa22/img/clubs/697.png","Major League Soccer (MLS)","https://cdn.futbin.com/content/fifa22/img/league/39.png","Mexico","https://cdn.futbin.com/content/fifa22/img/nation/83.png","Normal",71,66,79,77,70,72
"https://cdn.futbin.com/content/fifa22/img/players/172114.png?v=23","Diego Valeri",77,"CAM","Portland Timbers","https://cdn.futbin.com/content/fifa22/img/clubs/111140.png","Major League Soccer (MLS)","https://cdn.futbin.com/content/fifa22/img/league/39.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",53,76,78,78,44,67
"https://cdn.futbin.com/content/fifa22/img/players/173608.png?v=23","Joselu",77,"ST","D. Alavés","https://cdn.futbin.com/content/fifa22/img/clubs/463.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",55,78,68,72,30,70
"https://cdn.futbin.com/content/fifa22/img/players/177326.png?v=23","Mathieu Valbuena",77,"LW","Olympiacos CFP","https://cdn.futbin.com/content/fifa22/img/clubs/280.png","Hellas Liga (GRE 1)","https://cdn.futbin.com/content/fifa22/img/league/63.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",67,75,79,78,34,47
"https://cdn.futbin.com/content/fifa22/img/players/180714.png?v=23","Guilherme Alvim Marinato",77,"GK","Lokomotiv Moscow","https://cdn.futbin.com/content/fifa22/img/clubs/100765.png","League of Russia (RUS 1)","https://cdn.futbin.com/content/fifa22/img/league/3006.png","Russia","https://cdn.futbin.com/content/fifa22/img/nation/40.png","Normal",81,71,73,80,38,76
"https://cdn.futbin.com/content/fifa22/img/players/181098.png?v=23","Makoto Hasebe",77,"CDM","Frankfurt","https://cdn.futbin.com/content/fifa22/img/clubs/1824.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Japan","https://cdn.futbin.com/content/fifa22/img/nation/163.png","Normal",51,51,73,71,76,62
"https://cdn.futbin.com/content/fifa22/img/players/182945.png?v=23","Max-Alain Gradel",77,"LM","Sivasspor","https://cdn.futbin.com/content/fifa22/img/clubs/101041.png","Süper Lig (TUR 1)","https://cdn.futbin.com/content/fifa22/img/league/68.png","Côte d'Ivoire","https://cdn.futbin.com/content/fifa22/img/nation/108.png","Normal",78,77,71,80,42,63
"https://cdn.futbin.com/content/fifa22/img/players/183899.png?v=23","Pablo Piatti",77,"RM","Elche CF","https://cdn.futbin.com/content/fifa22/img/clubs/468.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",82,74,74,78,47,56
"https://cdn.futbin.com/content/fifa22/img/players/184858.png?v=23","Alan Kardec",77,"ST","Shenzhen Kaisa","https://cdn.futbin.com/content/fifa22/img/clubs/111773.png","Chinese FA Super L. (CHN 1)","https://cdn.futbin.com/content/fifa22/img/league/2012.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Normal",77,77,64,71,34,78
"https://cdn.futbin.com/content/fifa22/img/players/185239.png?v=23","Ömer Toprak",77,"CB","Werder Bremen","https://cdn.futbin.com/content/fifa22/img/clubs/38.png","Bundesliga 2 (GER 2)","https://cdn.futbin.com/content/fifa22/img/league/20.png","Turkey","https://cdn.futbin.com/content/fifa22/img/nation/48.png","Normal",72,39,61,68,80,70
"https://cdn.futbin.com/content/fifa22/img/players/188988.png?v=23","Manuel Lanzini",77,"CAM","West Ham","https://cdn.futbin.com/content/fifa22/img/clubs/19.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",71,72,77,81,32,42
"https://cdn.futbin.com/content/fifa22/img/players/189068.png?v=23","Bas Dost",77,"ST","Club Brugge","https://cdn.futbin.com/content/fifa22/img/clubs/231.png","1A Pro League (BEL 1)","https://cdn.futbin.com/content/fifa22/img/league/4.png","Netherlands","https://cdn.futbin.com/content/fifa22/img/nation/34.png","Normal",45,79,57,65,50,76
"https://cdn.futbin.com/content/fifa22/img/players/189472.png?v=23","Aridane",77,"CB","CA Osasuna","https://cdn.futbin.com/content/fifa22/img/clubs/479.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",56,36,54,55,76,84
"https://cdn.futbin.com/content/fifa22/img/players/190149.png?v=23","Oscar De Marcos Arana",77,"RB","Athletic Club","https://cdn.futbin.com/content/fifa22/img/clubs/448.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",82,64,74,76,70,78
"https://cdn.futbin.com/content/fifa22/img/players/190577.png?v=23","Sebastián Blanco",77,"LM","Portland Timbers","https://cdn.futbin.com/content/fifa22/img/clubs/111140.png","Major League Soccer (MLS)","https://cdn.futbin.com/content/fifa22/img/league/39.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",75,75,74,77,33,72
"https://cdn.futbin.com/content/fifa22/img/players/191011.png?v=23","Luigi Sepe",77,"GK","Parma","https://cdn.futbin.com/content/fifa22/img/clubs/50.png","Calcio B (ITA 2)","https://cdn.futbin.com/content/fifa22/img/league/2179.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","Normal",79,75,71,80,48,75
"https://cdn.futbin.com/content/fifa22/img/players/193254.png?v=23","Christopher Trimmel",77,"RWB","Union Berlin","https://cdn.futbin.com/content/fifa22/img/clubs/1831.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Austria","https://cdn.futbin.com/content/fifa22/img/nation/4.png","Normal",72,65,73,68,74,80
"https://cdn.futbin.com/content/fifa22/img/players/193601.png?v=23","Germán Pezzella",77,"CB","Real Betis","https://cdn.futbin.com/content/fifa22/img/clubs/449.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Argentina","https://cdn.futbin.com/content/fifa22/img/nation/52.png","Normal",54,49,47,57,79,73
"https://cdn.futbin.com/content/fifa22/img/players/194806.png?v=23","Craig Dawson",77,"CB","West Ham","https://cdn.futbin.com/content/fifa22/img/clubs/19.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",51,47,59,57,79,76
"https://cdn.futbin.com/content/fifa22/img/players/194958.png?v=23","Aaron Mooy",77,"CM","Shanghai SIPG","https://cdn.futbin.com/content/fifa22/img/clubs/112540.png","Chinese FA Super L. (CHN 1)","https://cdn.futbin.com/content/fifa22/img/league/2012.png","Australia","https://cdn.futbin.com/content/fifa22/img/nation/195.png","Normal",63,72,78,75,69,76
"https://cdn.futbin.com/content/fifa22/img/players/195272.png?v=23","Marco Davide Faraoni",77,"RWB","Hellas Verona","https://cdn.futbin.com/content/fifa22/img/clubs/206.png","Serie A TIM","https://cdn.futbin.com/content/fifa22/img/league/31.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","Normal",74,71,73,74,70,76
"https://cdn.futbin.com/content/fifa22/img/players/196147.png?v=23","Giovanni Moreno",77,"ST","Shanghai Shenhua","https://cdn.futbin.com/content/fifa22/img/clubs/110955.png","Chinese FA Super L. (CHN 1)","https://cdn.futbin.com/content/fifa22/img/league/2012.png","Colombia","https://cdn.futbin.com/content/fifa22/img/nation/56.png","Normal",74,77,74,77,56,80
"https://cdn.futbin.com/content/fifa22/img/players/197948.png?v=23","Florian Lejeune",77,"CB","D. Alavés","https://cdn.futbin.com/content/fifa22/img/clubs/463.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",45,57,61,66,78,76
"https://cdn.futbin.com/content/fifa22/img/players/198129.png?v=23","Celso Ortiz",77,"CDM","Rayados","https://cdn.futbin.com/content/fifa22/img/clubs/1032.png","LIGA BBVA MX (MEX 1)","https://cdn.futbin.com/content/fifa22/img/league/341.png","Paraguay","https://cdn.futbin.com/content/fifa22/img/nation/58.png","Normal",64,55,67,72,73,77
"https://cdn.futbin.com/content/fifa22/img/players/199005.png?v=23","Mathew Ryan",77,"GK","Real Sociedad","https://cdn.futbin.com/content/fifa22/img/clubs/457.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Australia","https://cdn.futbin.com/content/fifa22/img/nation/195.png","Normal",77,75,82,79,53,76
"https://cdn.futbin.com/content/fifa22/img/players/199580.png?v=23","Connor Goldson",77,"CB","Rangers","https://cdn.futbin.com/content/fifa22/img/clubs/86.png","Scottish Premiership (SPFL)","https://cdn.futbin.com/content/fifa22/img/league/50.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",69,50,62,66,76,82
"https://cdn.futbin.com/content/fifa22/img/players/189250.png?v=23","Salomón Rondón",77,"ST","Everton","https://cdn.futbin.com/content/fifa22/img/clubs/7.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Venezuela","https://cdn.futbin.com/content/fifa22/img/nation/61.png","Normal",69,76,66,71,32,81
"https://cdn.futbin.com/content/fifa22/img/players/190143.png?v=23","Cote",77,"LB","CA Osasuna","https://cdn.futbin.com/content/fifa22/img/clubs/479.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",67,54,74,73,77,69
"https://cdn.futbin.com/content/fifa22/img/players/190432.png?v=23","Oier Sanjurjo Maté",77,"CDM","CA Osasuna","https://cdn.futbin.com/content/fifa22/img/clubs/479.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",61,64,72,69,74,74
"https://cdn.futbin.com/content/fifa22/img/players/190875.png?v=23","Juraj Kucka",77,"CM","Watford","https://cdn.futbin.com/content/fifa22/img/clubs/1795.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","Slovakia","https://cdn.futbin.com/content/fifa22/img/nation/43.png","Normal",58,74,73,74,77,87
"https://cdn.futbin.com/content/fifa22/img/players/192816.png?v=23","Leandro Cabrera",77,"CB","RCD Espanyol","https://cdn.futbin.com/content/fifa22/img/clubs/452.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Uruguay","https://cdn.futbin.com/content/fifa22/img/nation/60.png","Normal",59,45,59,58,78,82
"https://cdn.futbin.com/content/fifa22/img/players/193290.png?v=23","Martin Braithwaite",77,"ST","FC Barcelona","https://cdn.futbin.com/content/fifa22/img/clubs/241.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Denmark","https://cdn.futbin.com/content/fifa22/img/nation/13.png","Normal",80,76,72,79,35,74
"https://cdn.futbin.com/content/fifa22/img/players/194229.png?v=23","Hugo Mallo Novegil",77,"RB","RC Celta","https://cdn.futbin.com/content/fifa22/img/clubs/450.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Spain","https://cdn.futbin.com/content/fifa22/img/nation/45.png","Normal",66,39,68,67,74,74
"https://cdn.futbin.com/content/fifa22/img/players/194932.png?v=23","Andros Townsend",77,"RM","Everton","https://cdn.futbin.com/content/fifa22/img/clubs/7.png","Premier League","https://cdn.futbin.com/content/fifa22/img/league/13.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",77,74,75,79,38,67
"https://cdn.futbin.com/content/fifa22/img/players/195093.png?v=23","Willian José da Silva",77,"ST","Real Betis","https://cdn.futbin.com/content/fifa22/img/clubs/449.png","LaLiga Santander","https://cdn.futbin.com/content/fifa22/img/league/53.png","Brazil","https://cdn.futbin.com/content/fifa22/img/nation/54.png","Normal",62,78,66,74,40,80
"https://cdn.futbin.com/content/fifa22/img/players/195479.png?v=23","James Tavernier",77,"RB","Rangers","https://cdn.futbin.com/content/fifa22/img/clubs/86.png","Scottish Premiership (SPFL)","https://cdn.futbin.com/content/fifa22/img/league/50.png","England","https://cdn.futbin.com/content/fifa22/img/nation/14.png","Normal",83,71,74,75,72,78
"https://cdn.futbin.com/content/fifa22/img/players/197083.png?v=23","Daniel Caligiuri",77,"RM","FC Augsburg","https://cdn.futbin.com/content/fifa22/img/clubs/100409.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","Italy","https://cdn.futbin.com/content/fifa22/img/nation/27.png","Normal",66,74,78,75,71,76
"https://cdn.futbin.com/content/fifa22/img/players/198118.png?v=23","Josuha Guilavogui",77,"CDM","VfL Wolfsburg","https://cdn.futbin.com/content/fifa22/img/clubs/175.png","Bundesliga","https://cdn.futbin.com/content/fifa22/img/league/19.png","France","https://cdn.futbin.com/content/fifa22/img/nation/18.png","Normal",67,59,65,65,80,78
"https://cdn.futbin.com/content/fifa22/img/players/198140.png?v=23","Rogelio Funes Mori",77,"ST","Rayados","https://cdn.futbin.com/content/fifa22/img/clubs/1032.png","LIGA BBVA MX (MEX 1)","https://cdn.futbin.com/content/fifa22/img/league/341.png","Mexico","https://cdn.futbin.com/content/fifa22/img/nation/83.png","Normal",77,77,68,74,43,81
"https://cdn.futbin.com/content/fifa22/img/players/199069.png?v=23","Vincent Aboubakar",77,"ST","Al Nassr","https://cdn.futbin.com/content/fifa22/img/clubs/112139.png","MBS Pro League (SAU 1)","https://cdn.futbin.com/content/fifa22/img/league/350.png","Cameroon","https://cdn.futbin.com/content/fifa22/img/nation/103.png","Normal",75,75,71,78,36,80
